#Raman spectra
#Laser energy   2.33 eV
#Raman shift (cm-1), Raman Spectra (p=XX,YY,ZZ,XY,YX,nonpol)
   191.9419  0.87868609E+002  0.15872774E+003  0.99395326E+003  0.59123369E+002  0.58860575E+002  0.33986396E+003
   192.4925  0.89036832E+002  0.16097641E+003  0.10070425E+004  0.60085441E+002  0.59818328E+002  0.34444643E+003
   193.0430  0.90228582E+002  0.16327383E+003  0.10203920E+004  0.61071482E+002  0.60799940E+002  0.34912339E+003
   193.5936  0.91444498E+002  0.16562142E+003  0.10340088E+004  0.62082311E+002  0.61806227E+002  0.35389758E+003
   194.1441  0.92685242E+002  0.16802067E+003  0.10478999E+004  0.63118782E+002  0.62838039E+002  0.35877180E+003
   194.6947  0.93951501E+002  0.17047315E+003  0.10620729E+004  0.64181791E+002  0.63896266E+002  0.36374902E+003
   195.2452  0.95243984E+002  0.17298047E+003  0.10765353E+004  0.65272273E+002  0.64981842E+002  0.36883230E+003
   195.7958  0.96563426E+002  0.17554429E+003  0.10912952E+004  0.66391211E+002  0.66095741E+002  0.37402485E+003
   196.3463  0.97910590E+002  0.17816636E+003  0.11063607E+004  0.67539632E+002  0.67238989E+002  0.37933004E+003
   196.8969  0.99286266E+002  0.18084849E+003  0.11217404E+004  0.68718616E+002  0.68412659E+002  0.38475138E+003
   197.4474  0.10069127E+003  0.18359257E+003  0.11374431E+004  0.69929299E+002  0.69617880E+002  0.39029259E+003
   197.9980  0.10212646E+003  0.18640055E+003  0.11534777E+004  0.71172872E+002  0.70855840E+002  0.39595755E+003
   198.5485  0.10359272E+003  0.18927448E+003  0.11698539E+004  0.72450592E+002  0.72127787E+002  0.40175038E+003
   199.0991  0.10509095E+003  0.19221648E+003  0.11865813E+004  0.73763783E+002  0.73435041E+002  0.40767544E+003
   199.6496  0.10662212E+003  0.19522877E+003  0.12036701E+004  0.75113844E+002  0.74778993E+002  0.41373739E+003
   200.2002  0.10818723E+003  0.19831367E+003  0.12211307E+004  0.76502256E+002  0.76161115E+002  0.41994117E+003
   200.7508  0.10978730E+003  0.20147360E+003  0.12389741E+004  0.77930586E+002  0.77582967E+002  0.42629214E+003
   201.3013  0.11142341E+003  0.20471107E+003  0.12572115E+004  0.79400500E+002  0.79046208E+002  0.43279607E+003
   201.8519  0.11309670E+003  0.20802874E+003  0.12758545E+004  0.80913772E+002  0.80552601E+002  0.43945929E+003
   202.4024  0.11480834E+003  0.21142937E+003  0.12949154E+004  0.82472297E+002  0.82104032E+002  0.44628876E+003
   202.9530  0.11655957E+003  0.21491586E+003  0.13144067E+004  0.84078106E+002  0.83702520E+002  0.45329228E+003
   203.5035  0.11835171E+003  0.21849128E+003  0.13343415E+004  0.85733382E+002  0.85350239E+002  0.46047867E+003
   204.0541  0.12018613E+003  0.22215883E+003  0.13547334E+004  0.87440488E+002  0.87049538E+002  0.46785810E+003
   204.6046  0.12206430E+003  0.22592193E+003  0.13755964E+004  0.89201990E+002  0.88802971E+002  0.47544253E+003
   205.1552  0.12398780E+003  0.22978420E+003  0.13969452E+004  0.91020699E+002  0.90613333E+002  0.48324635E+003
   205.7057  0.12595834E+003  0.23374949E+003  0.14187951E+004  0.92899716E+002  0.92483709E+002  0.49128735E+003
   206.2563  0.12797779E+003  0.23782199E+003  0.14411619E+004  0.94842499E+002  0.94417540E+002  0.49958817E+003
   206.8068  0.13004826E+003  0.24200626E+003  0.14640622E+004  0.96852951E+002  0.96418713E+002  0.50817867E+003
   207.3574  0.13217219E+003  0.24630736E+003  0.14875132E+004  0.98935555E+002  0.98491690E+002  0.51709968E+003
   207.9079  0.13435248E+003  0.25073110E+003  0.15115328E+004  0.10109556E+003  0.10064170E+003  0.52640938E+003
   208.4585  0.13659281E+003  0.25528434E+003  0.15361399E+004  0.10333929E+003  0.10287505E+003  0.53619459E+003
   209.0090  0.13889813E+003  0.25997571E+003  0.15613544E+004  0.10567464E+003  0.10519963E+003  0.54659156E+003
   209.5596  0.14127566E+003  0.26481684E+003  0.15871972E+004  0.10811195E+003  0.10762577E+003  0.55782667E+003
