#Raman spectra
#Laser energy   2.33 eV
#Raman shift (cm-1), Raman Spectra (XX,YY,ZZ,s+s+,s-s-,XY,YX,s+s-,s-s+)
   152.8529  0.40841349E+002  0.71042659E+002  0.46442936E+003  0.48501668E+002  0.48503609E+002  0.24118925E+002  0.24012730E+002  0.31558719E+002  0.31451667E+002
   153.4034  0.41209709E+002  0.71707283E+002  0.46859704E+003  0.48937190E+002  0.48939146E+002  0.24363591E+002  0.24256300E+002  0.31884274E+002  0.31776273E+002
   153.9540  0.41583080E+002  0.72381322E+002  0.47282108E+003  0.49378708E+002  0.49380681E+002  0.24612108E+002  0.24503705E+002  0.32214894E+002  0.32105932E+002
   154.5045  0.41961551E+002  0.73064956E+002  0.47710248E+003  0.49826332E+002  0.49828321E+002  0.24864557E+002  0.24755023E+002  0.32550684E+002  0.32440749E+002
   155.0551  0.42345218E+002  0.73758369E+002  0.48144230E+003  0.50280174E+002  0.50282180E+002  0.25121018E+002  0.25010336E+002  0.32891754E+002  0.32780832E+002
   155.6056  0.42734176E+002  0.74461749E+002  0.48584161E+003  0.50740349E+002  0.50742371E+002  0.25381575E+002  0.25269728E+002  0.33238215E+002  0.33126293E+002
   156.1562  0.43128521E+002  0.75175289E+002  0.49030149E+003  0.51206973E+002  0.51209012E+002  0.25646316E+002  0.25533284E+002  0.33590181E+002  0.33477245E+002
   156.7067  0.43528356E+002  0.75899187E+002  0.49482306E+003  0.51680167E+002  0.51682224E+002  0.25915329E+002  0.25801093E+002  0.33947768E+002  0.33833805E+002
   157.2573  0.43933781E+002  0.76633645E+002  0.49940747E+003  0.52160054E+002  0.52162128E+002  0.26188704E+002  0.26073244E+002  0.34311098E+002  0.34196093E+002
   157.8078  0.44344902E+002  0.77378871E+002  0.50405589E+003  0.52646759E+002  0.52648852E+002  0.26466534E+002  0.26349832E+002  0.34680295E+002  0.34564234E+002
   158.3584  0.44761827E+002  0.78135078E+002  0.50876951E+003  0.53140412E+002  0.53142523E+002  0.26748916E+002  0.26630951E+002  0.35055484E+002  0.34938353E+002
   158.9089  0.45184664E+002  0.78902484E+002  0.51354956E+003  0.53641144E+002  0.53643274E+002  0.27035949E+002  0.26916700E+002  0.35436797E+002  0.35318581E+002
   159.4595  0.45613527E+002  0.79681312E+002  0.51839729E+003  0.54149091E+002  0.54151239E+002  0.27327733E+002  0.27207179E+002  0.35824368E+002  0.35705052E+002
   160.0100  0.46048530E+002  0.80471791E+002  0.52331399E+003  0.54664391E+002  0.54666558E+002  0.27624373E+002  0.27502493E+002  0.36218335E+002  0.36097903E+002
   160.5606  0.46489792E+002  0.81274156E+002  0.52830097E+003  0.55187185E+002  0.55189371E+002  0.27925976E+002  0.27802746E+002  0.36618838E+002  0.36497275E+002
   161.1111  0.46937433E+002  0.82088648E+002  0.53335957E+003  0.55717619E+002  0.55719825E+002  0.28232651E+002  0.28108050E+002  0.37026024E+002  0.36903314E+002
   161.6617  0.47391577E+002  0.82915515E+002  0.53849118E+003  0.56255842E+002  0.56258068E+002  0.28544511E+002  0.28418517E+002  0.37440042E+002  0.37316168E+002
   162.2122  0.47852351E+002  0.83755009E+002  0.54369721E+003  0.56802005E+002  0.56804252E+002  0.28861674E+002  0.28734261E+002  0.37861046E+002  0.37735992E+002
   162.7628  0.48319885E+002  0.84607391E+002  0.54897910E+003  0.57356266E+002  0.57358534E+002  0.29184258E+002  0.29055403E+002  0.38289193E+002  0.38162943E+002
   163.3133  0.48794311E+002  0.85472927E+002  0.55433833E+003  0.57918785E+002  0.57921074E+002  0.29512386E+002  0.29382065E+002  0.38724647E+002  0.38597183E+002
   163.8639  0.49275766E+002  0.86351891E+002  0.55977643E+003  0.58489726E+002  0.58492036E+002  0.29846186E+002  0.29714373E+002  0.39167575E+002  0.39038879E+002
   164.4144  0.49764390E+002  0.87244565E+002  0.56529494E+003  0.59069256E+002  0.59071588E+002  0.30185786E+002  0.30052455E+002  0.39618149E+002  0.39488203E+002
   164.9650  0.50260325E+002  0.88151237E+002  0.57089545E+003  0.59657550E+002  0.59659903E+002  0.30531322E+002  0.30396447E+002  0.40076546E+002  0.39945332E+002
   165.5155  0.50763719E+002  0.89072202E+002  0.57657962E+003  0.60254783E+002  0.60257159E+002  0.30882931E+002  0.30746485E+002  0.40542947E+002  0.40410448E+002
   166.0661  0.51274723E+002  0.90007765E+002  0.58234909E+003  0.60861137E+002  0.60863536E+002  0.31240755E+002  0.31102710E+002  0.41017542E+002  0.40883737E+002
   166.6166  0.51793490E+002  0.90958238E+002  0.58820560E+003  0.61476799E+002  0.61479221E+002  0.31604940E+002  0.31465268E+002  0.41500522E+002  0.41365393E+002
   167.1672  0.52320179E+002  0.91923941E+002  0.59415090E+003  0.62101960E+002  0.62104405E+002  0.31975637E+002  0.31834308E+002  0.41992087E+002  0.41855614E+002
   167.7177  0.52854952E+002  0.92905205E+002  0.60018680E+003  0.62736815E+002  0.62739284E+002  0.32353001E+002  0.32209986E+002  0.42492441E+002  0.42354604E+002
   168.2683  0.53397976E+002  0.93902367E+002  0.60631514E+003  0.63381565E+002  0.63384059E+002  0.32737192E+002  0.32592460E+002  0.43001796E+002  0.42862574E+002
   168.8188  0.53949421E+002  0.94915775E+002  0.61253783E+003  0.64036419E+002  0.64038937E+002  0.33128374E+002  0.32981894E+002  0.43520368E+002  0.43379741E+002
   169.3694  0.54509463E+002  0.95945787E+002  0.61885680E+003  0.64701586E+002  0.64704129E+002  0.33526716E+002  0.33378457E+002  0.44048381E+002  0.43906328E+002
   169.9199  0.55078282E+002  0.96992769E+002  0.62527406E+003  0.65377285E+002  0.65379854E+002  0.33932395E+002  0.33782324E+002  0.44586067E+002  0.44442565E+002
   170.4705  0.55656063E+002  0.98057101E+002  0.63179166E+003  0.66063740E+002  0.66066334E+002  0.34345590E+002  0.34193672E+002  0.45133662E+002  0.44988690E+002
   171.0210  0.56242994E+002  0.99139169E+002  0.63841170E+003  0.66761179E+002  0.66763799E+002  0.34766486E+002  0.34612689E+002  0.45691413E+002  0.45544947E+002
   171.5716  0.56839271E+002  0.10023937E+003  0.64513633E+003  0.67469838E+002  0.67472485E+002  0.35195277E+002  0.35039563E+002  0.46259571E+002  0.46111589E+002
   172.1221  0.57445093E+002  0.10135812E+003  0.65196777E+003  0.68189960E+002  0.68192634E+002  0.35632158E+002  0.35474493E+002  0.46838398E+002  0.46688876E+002
